url_index,url,title,label
26,http://iask.sina.com.cn/b/441754.html,"【女人的阴】插什么样的阴道最舒服听说女人阴道各有不同 - 爱问知识人 【女人的阴,女人的阴道,最好看的女人,女人做什么好,亲女人逼,男人日女人逼,女孩子的下面的样子,女人的性感觉,美女下阴,不同的阴道外阴,为什么想搞不同的女人,什么样女人最好,什么样的B日起来最爽,哪种阴道最爽,女人一般都什么样呢,女人下面啥样才会紧,女人下面怎么看,女人什么样的身材最好,女人会阴,女人干舒服了什么反应,女人想被日的感觉,女人操的爽吗,女人有样B,女人的逼是长什么样的,女人的逼激动则么样的,女人的阴一样吗,女人私处怎样才好看,女人被日爽吗,女人逼像花不,女人都想被搞,如何吃女人阴道,插进去多么舒服,日女人咋样舒服,最想干的女人,最想日的女人,每个人的阴道有何区别,紧女人什么感觉,那些女人草起来爽,那种女人最爱插,阴道可以用什么插,阴道最好,阴道深插感受,14女生下体的样子,女人的比长啥样,女人的屄长啥样,女人最受欢迎的部位,私处2,美女阴部,内壁,美女下体,女性阴器官,女性阴道图,什么女人最好日,什么女人阴道浅图片,在阴道是什么感觉吗,大jj让阴道松,女人下面不紧,女人下面和上面,女人也有,女人性的器官有哪些,女人想被男人插下面,女人的有,女人舒服,女人阴道短容易,女孩想被什么人干,女生下面爽,女生的下面长什么样,女生阴道分为几种,女的被日爽不爽,插入女人女人下面,插入阴道,搞大女人的阴道的秘方,日女人怎么也不行,日女感觉怎样,玩女人怎样干的深,男人插女的舒服吗,女人阴道图片,美女的阴处,那种,教女人说话的书,美女私处,稍微有点常识的人,各有,女人下面长的么,女人什么地方最能起性,女人喜欢让多人干不,女人怎么做下面更舒服,女人性具哪个舒服,女人最需要性的时候,女人的阴部,女性性交需要什么,女性阴部,怎么老想插插呀,所有人都要插插吗,描述不同类型女人,操女人很爽吗,阴道里边有什么,女性阴道图片,不一样小说,做爱会磨损阴道壁吗,女人b毛都有什么样的,女人下身,女人比长的啥样,女人的阴b,女人的阴道松紧,女生下面是什么样的,女的阴道深,干女人舒服吗,爱爱私处,没什么不同,生活不易小说,女人下阴部图片,别人的世界长啥样,拿性工具弄女人小说,什么样的女人好玩,女人下体,女人阴道,女人阴部,女生阴道,插阴道,阴部有几种形状,会阴图片,搞b,不一样又怎样,yinbu,什么样的女人好,女人下身叫什么,女人下部是什么样子,女人性器官,女人私处,让女人最爽的,阴部,老女图片检索,女人逼多大,女性私处,女性阴道,插美女游戏,男人女人的区别图片,美女干人,女人下阴,女人的下部,女人被男人吸阴道,女人阴,女性的阴】插什么样的阴道最舒服听说女人阴道各有不同：插紧凑会吸的阴道最舒服。阴道内壁会呈现出一种令人兴奋的滑流状态。爱液会从JJ四周缓缓流出，而且会随着一出一进的动作流遍?  ",-100.0
27,http://www.toutiao.com/a6421228407267721474/,民众采用私刑将未成年小偷脱光绑在电线杆上惩罚 阿根廷华人在线5月14日讯 一名15岁，名叫毛利西奥（Mauricio）的小偷被民众将其裸体绑在电线杠上足足半小时。他刚刚在胡胡伊省的奥拓科莫德罗（Alto Comedero）的一,0.0
28,http://v.youku.com/v_show/id_XMTczNzI3NTQ5Ng==.html,英国野兔泛滥成灾，农场主请来专业人士帮忙，他们的方法太牛了！—在线播放—优酷网，视频高清在线观看 英国野兔泛滥成灾，农场主请来专业人士帮忙，他们的方法太牛了！ ,100.0
29,http://www.360doc.com/content/15/0716/08/26641777_485204840.shtml,"
炸鸡肉棒的做法_炸鸡肉棒怎么做_炸鸡肉棒的家常做法【心食谱】
 炸鸡肉棒的做法_炸鸡肉棒怎么做_炸鸡肉棒的家常做法【心食谱】",100.0
30,http://www.360.cn/newslist/qtxw/sblqjdc360sywlaqxcz.html,"""神兵利器""皆登场 360闪耀网络安全宣传周",100.0
31,https://v.qq.com/x/page/i0522ga9s4x.html,元宵团圆之夜，妻子无心之言为何招来杀生之后，丈夫为何如此鲁莽_腾讯视频 元宵团圆之夜，妻子无心之言为何招来杀生之后，丈夫为何如此鲁莽,100.0
32,http://www.babytree.com/community/zaojiao/topic_78750032.html,妈妈，你不能只给我补充维生素D！_“妈妈，如果你给我只补充维_宝宝树 妈妈，你不能只给我补充维生素D！“妈妈，如果你给我只补充维生素D，我的身体就会变成这样：三天两头拉肚子，眼睛还会干涩、容易发炎感染！有点风吹草动就感冒，呼吸道疾...,100.0
33,http://www.360doc.com/content/17/1007/12/29234429_692819824.shtml,"
主子喵了一声后铲屎官急忙递上手臂，下一秒超萌举动暖哭铲屎官啦
 主子喵了一声后铲屎官急忙递上手臂，下一秒超萌举动暖哭铲屎官啦",100.0
34,http://baa.bitauto.com/sagitar/thread-14171548.html,【新速腾提车作业，终于有自己的车车啦！~】_速腾社区_汽车论坛-易车网,100.0
35,http://news.178.com/201710/301705768665.html,《王者荣耀》海外观察：东南亚势头不错 - 178新闻频道 作为全世界收入最高的移动游戏作品之一，腾讯旗下MOBA手游《王者荣耀》在国内的火爆程度毋庸置疑，但这款游戏在海外市场的表现怎么样?,100.0
36,http://club.kdnet.net/dispbbs.asp?id=12451571&boardid=1,荒野大镖客 救赎：破碎的西部之梦 【猫眼看人】-凯迪社区 凯迪网络（www.kdnet.net），伴随中国互联网和网民共同成长，从中国第一代网络论坛发轫，凯迪以“客观、公正、理性、宽容”为宗旨，聚集了一千多万中高端注册用户，已发展成为中国最具代表性的互联网UGC （用户生成内容）平台之一，其中“猫眼看人”版块至今已连续十年在全国所有社区论坛版块中排名第一。凯迪网络全面启动新战略：专注于文化、财经、社会内容，面向互联网年轻一代打造新型服务。,100.0
37,http://tv.sohu.com/20170822/n600117243.shtml,"《人间至味是清欢》第13集 - 高清正版在线观看 - 搜狐视频 《人间至味是清欢》第13集,《人间至味是清欢》第13集在线观看",100.0
38,http://video.sina.com.cn/view/251668819.html,实拍西瓜收获过程，第二个跟开挂了一样，工资应该最高_新浪视频,100.0
39,http://v.yinyuetai.com/video/3063110,"【MV】华语童星
	-<小戏骨红楼梦> 宝钗个人cut - 高清MV在线播放 - 音悦Tai - 让娱乐更美好 cr 落阳风雪 侵删【小戏骨红楼梦】宝钗个人cut 看完全集瞬间成为宝钗粉~",100.0
40,http://www.zcool.com.cn/work/ZMjQyMzE0NTY=.html,"湘西 凤凰古城 马克笔创作|插画|其他插画|谭泽鸿
        - 原创作品 - 站酷 (ZCOOL) 湘西 凤凰古城 马克笔创作,插画,其他插画,谭泽鸿,原创作品 站酷网,中国人气设计师互动平台。",100.0
41,http://club.kdnet.net/dispbbs.asp?id=12451127&boardid=1,[原创]光速飞行的飞船上，人能永生不死永远年轻吗？ 【猫眼看人】-凯迪社区 凯迪网络（www.kdnet.net），伴随中国互联网和网民共同成长，从中国第一代网络论坛发轫，凯迪以“客观、公正、理性、宽容”为宗旨，聚集了一千多万中高端注册用户，已发展成为中国最具代表性的互联网UGC （用户生成内容）平台之一，其中“猫眼看人”版块至今已连续十年在全国所有社区论坛版块中排名第一。凯迪网络全面启动新战略：专注于文化、财经、社会内容，面向互联网年轻一代打造新型服务。,100.0
42,http://ask.39.net/question/23908540.html,医生您好，我和一位七十多岁的老太太通奸_39健康问答_39健康网 医生您好，我和一位七十多岁的老太太通奸三年了，最近觉得如果一晚跟她做爱两次她就好像吃不消，请问这会有什么危险吗？,0.0
43,http://dajia.qq.com/original/beauty/xfx20170924.html,青和蓝不是一种颜色 干什么，都有专属于自己的一个圈子，一百多年前的欧洲，和如今的欧洲，或和我们的这里，没有什么两样，美术圈子，也是一个江湖。,100.0
44,https://wap.fh21.com.cn/view/5245880_7.html,偷窥表妹在客厅看片不由自主自摸_飞华两性 妻子心里开始有点烦嘀咕了，说妮妮的时尚装拌不合适做家务，特别是穿着的牛仔短裤紧缩着屁股，两条美腿笔直细...,0.0
45,http://sznews.com/news/content/2017-10/10/content_17497800.htm,"发现深圳|聪记荔枝柴烧鸡店：小小的壳有大大的梦想_深圳新闻网 深圳新闻网是立足深圳、辐射全国的综合性区域门户网站,为用户提供新闻、视频、博客、房产、汽车、财经、健康、美食、旅游、教育、时尚、娱乐、交友等20多个频道,并拥有深圳最大的门户互动社区深圳论坛,以及深圳报业集团旗下《深圳特区报》、《深圳商报》、《深圳晚报》、《晶报》、《香港商报》、《Shenzhen Daily》等系列报刊杂志电子版",100.0
46,http://hot.cnbeta.com/articles/funny/579547.htm,三名男子手机直播轮奸：被抓时仍在继续_视点·观察_cnBeta.COM 手机直播已经成为目前最炙手可热的移动互联网红利项目，但因直播产生的负面报道也屡见不鲜。为了吸粉获利，一些人不择手段，甚至毫无底线。下面这则案例，简直骇人听闻。据地球外参报道，1月21日晚，瑞典城市乌普萨拉，三名持枪男子闯入一名瑞女子家中，对其实施了轮奸，并通过手机在Facebook上进行了全程直播，大约200名网友目睹了这一过程。,0.0
47,https://www.bilibili.com/video/av5011268/,【TDA君】性转之后果断是要和男人来一发激烈的XX交易_单机游戏_游戏_bilibili_哔哩哔哩 带着3个智障队友打魔王 我的直播间地址：http://live.bilibili.com/34756,0.0
48,http://car.southcn.com/7/2017-10/12/content_178084342.htm,"
无人驾驶车时代即将开启 人类驾车或将被禁止
_新闻头条
_南方网 
",100.0
49,https://v.qq.com/x/page/a0552dcr150.html,吴京终于对《战狼3》发话！战狼2都56亿但再有钱也绝不请他们_腾讯视频 吴京终于对《战狼3》发话！战狼2都56亿但再有钱也绝不请他们,100.0
50,http://www.mama.cn/baby/art/20170317/780522.html,孩子长残都是爸爸惹的祸！这个锅妈妈不背！_好孕学堂_妈妈网 妈妈网-城市生活垂直平台,100.0
51,http://v.youku.com/v_show/id_XMzAzNTk5NjE0NA==.html,—在线播放—优酷网，视频高清在线观看  ,100.0
52,https://item.taobao.com/item.htm?spm=a230r.1.14.128.61c620d1z9Pi29&id=547529781022&ns=1&abbucket=2#detail,"时时彩胆码预测计划时时彩不定位胆码三星胆码重庆时时彩胆码计划-淘宝网 欢迎前来淘宝网实力旺铺，选购时时彩胆码预测计划时时彩不定位胆码三星胆码重庆时时彩胆码计划,想了解更多时时彩胆码预测计划时时彩不定位胆码三星胆码重庆时时彩胆码计划，请进入钱长根25的牛二郎软件实力旺铺，更多商品任你选购",100.0
53,http://www.cclycs.com/u252022.html,"第一次被弄到痉挛，还是跟陌生男人…-红尘书殿网 导语冷爵傲堵住她喋喋不休的嘴巴,手掌游弋在她的身上,他压着她的身体撩起了她的裙子,大掌拂过她光洁滑嫩的肌肤引起她一阵惊...",100.0
54,http://cpu.baidu.com/pc/1022/1045726/detail/27998603/video?position_id=1&blockId=3325&foward=detail,"        大哥刚走，弟弟进了大嫂房间，接下来发生的这一幕真无耻！
 大哥刚走，弟弟进了大嫂房间，接下来发生的这一幕真无耻！",100.0
55,http://www.vccoo.com/v/ow0fov,三岁的小男孩买面包喂流浪狗，小奶音真的超萌：来吃面包哦！ - 微口网,100.0
56,http://qs.jrj.com.cn/ryj1/,[荣耀记]陈雳：先把自己变成有价值的人-金融界专题,100.0
57,http://news.mydrivers.com/1/505/505507.htm,"脱衣造人之后…斗鱼主播博眼球直播“吸毒”-斗鱼,主播,吸毒,博眼球,直播-驱动之家 脱衣造人之后…斗鱼主播博眼球直播“吸毒”",0.0
58,http://coding.imooc.com/class/chapter/79.html#Anchor,高性能可扩展MySQL数据库设计及架构优化_电商数据库优化-课程章节 如果你想学习MySQL数据库设计，MySQL数据库架构优化，电商数据库优化，不知道从哪里开始，那么这个课程就是你需要的，从多方面着手介绍MySQL数据库的基础知识，介绍电商数据库优化给出更多方案,100.0
59,http://news.cqnews.net/html/2015-07/28/content_34863668.htm,"
揭秘顶级“猫屎咖啡”：麝香猫选豆比机器还厉害
-新闻频道-华龙网 揭秘顶级“猫屎咖啡”：麝香猫选豆比机器还厉害
-新闻频道- 华龙网新闻资讯",100.0
60,http://tour.cqnews.net/html/2014-03/26/content_30247552_7.htm,全球十大变态性风俗盘点-法律频道- 华龙网 全球十大变态性风俗盘点-法律频道- 华龙网新闻资讯,0.0
61,http://www.v1.cn/video/14659748.shtml,电商能挣多少钱，看这个老字号的企业如何运作-第一视频,100.0
62,http://yn.people.com.cn/news/yunnan/n2/2016/0115/c228496-27554488.html,曲靖兴龙村党总支书记张小三:要对得起党的培养和人民的信任--云南频道--人民网  人民网曲靖1月15日电　“当干部是一时的，做人却是一辈子的，干工作不能追求名利，不能计较职位的大小，要对得起党的培养，对得起人民的信任。”这句话，是曲靖市麒麟区三宝街道兴龙村党总支书记张小三为兴龙村便,100.0
63,http://my.tv.sohu.com/pl/9325583/92946526.shtml,36个月宝宝辅食：这道治愈系的小甜品，绝对能让宝宝欲罢不能！-母婴视频-搜狐视频 母婴视频：适合3岁以上宝宝食用，这款蛋糕香浓细滑、略带酸甜，类似冰淇淋的口感，是非常适合宝宝的下午甜点哦~,100.0
64,http://news.china.com/socialgd/10000169/20170704/30907629.html,深圳交警暴雨中抓到一条大鱼 网友调侃道：淹死它_新闻频道_中华网 7月3日，深圳受暴雨影响，市区多处出现积水，不少执勤警力在现场处理，在百忙当中，一位警察蜀黍竟在大街上能抓到一条大鱼，你说该怎么处理？,100.0
65,http://news.xinhuanet.com/info/2017-03/22/c_136147666.htm?from=timeline,"
海康威视崛起的背后：“守拙”者，霸“视界”-新华网
 海康威视崛起的背后：“守拙”者，霸“视界”---作为全球视频监控细分领域的头号企业，海康威视是中国制造叫响全球的杰出代表之一。",100.0
66,https://www.zhihu.com/question/65447577/answer/231904985,各位知友帮忙看一下这是什么毒品？ - 知乎,0.0
67,http://v.youku.com/v_show/id_XMjgzNDQ3MTgzNg==.html?spm=a2h0j.8191423.module_basic_relation.5~5!2~5~5!7~5~5~A,"世界上险峻道路盘点, 老司机都不敢开快!—在线播放—优酷网，视频高清在线观看 世界上险峻道路盘点, 老司机都不敢开快! ",100.0
68,http://hot.cnbeta.com/articles/funny/659271.htm,小学生用大数据分析苏轼诗词 使用最多的词汇是它_社会趣闻_cnBeta.COM 苏轼是北宋文学家、书画家、美食家，一生写作诗词超过3400首，近25万字，占整个唐宋诗词量的1.25%。适逢苏轼诞辰980周年，清华附小的一组小学生利用对苏轼进行了大数据分析，而且还写了论文《大数据帮你进一步认识苏轼》，让网友看呆。,100.0
69,http://jmw.com.cn/zhppdt/17547417.html,99%的电商即将死亡，线下实体店开始崛起！__中国加盟网 电商的成本越来越高。电商已经突飞猛进地发展了很多年，现在的电商成本之高已不低于实体店：人工11%、天猫扣点5.5%、推广成本15%、快递12%、售后2%、财务成本2%、水电房租2%，加上税务，如果没有50%以上的毛利率，电商根本没有办法持续经营。,100.0
71,http://jiemi.baike.com/pa/detail?id=4922?prd=shouye_jiaodian, 那一发炮弹的风情，就算打歪了，也将战争带向胜利|凡尔登战役|第一次世界大战_互动百科_百科解密,100.0
72,http://www.jianshu.com/p/d9c5f4f3cf6b,你坐过北京早晨七点半的地铁吗？ - 简书 地铁是北京出行的主要交通工具，承载着这个城市2000多万人的交通出行。 北京地铁，没日没夜运行， 向各个城区输送着促进城市发展的血液。 多少人每天从住所出发，涌入地铁， 奔向这个城市不同的工作地，影响着这个城市运转。 北京地铁，它不仅仅是地铁，也是北京生活最直接的缩影。 众所周知， 北京的地铁以“挤”著称， 特别是早晚上下班时间， 没挤过早高峰、晚高峰， 可能就还没见识过真正的北京地铁。 虽...,100.0
73,http://society.people.com.cn/n1/2017/0919/c136657-29544781.html,中国古代石窟壁画艺术数字展演宣传片启动--社会--人民网  　　中新网9月18日电(记者潘旭临)记者从“莲花盛开--中国古代石窟壁画艺术精粹数字展演”主办方获悉，在距本展于北京开幕前仅余一周时间，目前场馆、展品已进入最后的检验阶段，其首支展演北京站的宣传片日前,100.0
74,http://www.hao123.com/video/news?http_src=http%3A%2F%2Fvd1.bdstatic.com%2Fmda-hi0dvzd7dydj4hj7%2Fmda-hi0dvzd7dydj4hj7.mp4%3Fplaylist%3D%255B%2522hd%2522%255D&time=1506304279&provider=%E4%B9%88%E4%B9%88%E5%93%92&tag=mengmengda&ext_params=2_24_2_1755907960_12674703794130198293_0&thumbnails=http%3A%2F%2Fvd1.bdstatic.com%2Fmda-hi0dvzd7dydj4hj7%2Fmda-hi0dvzd7dydj4hj7.jpg&read_num=3&duration=126&title=%E6%96%97%E7%89%9B%E7%8A%AC%E4%B8%8E%E6%AF%94%E7%89%B9%E7%8A%AC%E8%B0%81%E6%9B%B4%E5%8E%89%E5%AE%B3%EF%BC%9F%E7%9C%8B%E5%AE%8C%E4%BD%A0%E5%B0%B1%E7%9F%A5%E9%81%93%E4%BA%86%EF%BC%81,视频资讯_hao123上网导航,100.0
75,https://zhidao.baidu.com/question/460087446112180245.html?fr=qlquick&entry=qb_list_feed&is_force_answer=0,尤克里里和吉他有什么区别_百度知道 尤克里里和吉他有什么区别尤克里里Ukulele是一种来自夏威夷的小吉他，也叫“四弦吉他”，顾名思义就是只有四根尼龙弦的小型吉他。在外观上，尤克里里Ukulele和民谣吉他并没有太大的区别，只是在体积上差了很多。我们,100.0
76,http://ski.huanqiu.com/news/2017-09/11218786.html,平昌冬奥推介会在京举行 中国游客可免签入韩_滑雪_环球网 江原道的道知事(省长)崔文洵身着吉祥物“白老虎”玩偶服亮相会场。,100.0
77,http://house.people.com.cn/n1/2017/0925/c164220-29556476.html,北京已分配公租房14.7万套 分配率达到73.5%--房产--人民网  　　本报讯(记者朱开云)24日，北京市住建委举行“工地开放日”，介绍本市重点公租房项目以及公租房分配创新理念和做法。目前全市已分配公租房14.7万套，分配率达到73.5%。市住房保障部门还将在城市发展,100.0
78,http://news.ynet.com/2017/08/06/348053t70_3.html,老张突袭回家，美艳老婆赤身裸体和陌生男人躺床上_YNET.com北青网,0.0
79,http://news.d.youth.cn/include/ssrd_w/201609/t20160901_8613379.htm,,-99.0
80,http://www.51ade.com/tv/7981.html#5x30,"
	衡阳电视台资讯频道广告时段B3广告在线采购_衡阳电视台资讯频道广告程序化购买_广告易
",100.0
81,http://xian.qq.com/a/20110110/000246_5.htm,墨西哥发现15具被斩首尸体_腾讯・大秦网_腾讯网,0.0
82,http://iask.sina.com.cn/b/14644838.html,汽车大排量与小排量是如何划分的? - 爱问知识人 汽车大排量与小排量是如何划分的?：发动机总排量是指发动机全部气缸的工作容积之和，单位是升。我国轿车分级就是以发动机总排量做依据的。排最小于或等于l升，属于微型车?  ,100.0
83,http://ll.39.net/a/150717/4658569.html,医学探秘：实拍未育女性经期宫颈每天变化_39健康网_图库,0.0
84,https://movie.douban.com/subject/25708566/,"
        肉蒲团 (豆瓣)
 肉蒲团电影简介和剧情介绍,肉蒲团影评、图片、预告片、影讯、论坛、在线购票",0.0
85,http://hunan.voc.com.cn/article/201709/201709300947031702.html,百余件铜官窑瓷器将“回家” 铜官窑博物馆预计年底对外开放 - 区县动态 - 湖南在线 - 华声在线 长沙铜官窑遗址管理处与德国收藏家签约百余件铜官窑瓷器将“回家”华声在线9月29日讯(记者谢璐)今天，长沙铜官窑遗址管理处与德国收藏家蒂尔曼・沃特方在长沙市望城区政府签订协议，就其收藏的百余件铜官窑瓷器文物,100.0
86,http://opinion.hexun.com/2013-06-06/154913995.html,李颖芝3万陪睡短信曝光 曝商务模特的卖身途径-评论频道-和讯网 李颖芝3万陪睡短信曝光 曝商务模特的卖身途径-评论频道-和讯网,0.0
87,https://item.jd.hk/3118710.html,"【嘉实多5W-40(全球购)】嘉实多（Castrol）合成机油 磁护Magnatec 5W-40 C3 SN 5L 德国原装进口【行情 报价 价格 评测】-京东 【嘉实多5W-40(全球购)】京东JD.COM提供嘉实多5W-40(全球购)正品行货，并包括Castrol5W-40(全球购)网购指南，以及嘉实多5W-40(全球购)图片、5W-40(全球购)参数、5W-40(全球购)评论、5W-40(全球购)心得、5W-40(全球购)技巧等信息，网购嘉实多5W-40(全球购)上京东,放心又轻松",100.0
88,http://jandan.net/2017/10/12/richard-thalers.html,"
理查德·塞勒的诺贝尔奖：给商界领袖的一课 一旦涉足商界，我们应当认识到常规的思路并不总是最优解，多花些心思才能做出正确的决定。",100.0
89,http://www.iqiyi.com/v_19rr8qsifw.html,老人给公交司机塞了盒月饼：装了五千元-资讯-高清视频–爱奇艺 老人给公交司机塞了盒月饼：装了五千元是资讯类高清视频，画面清晰，播放流畅。视频主要内容：9月22日，江苏常州。公交车上一老人给了驾驶员一盒月饼，盒内装了5000元现金，驾驶员表示老人坐车已有6年多，每次乘车她都会对老人特别关照。但老人身体不好，这个钱老人比她更需要，不能收。。,100.0
