url_index,url,title,label
20,http://news.xinhuanet.com/legal/2015-09/29/c_128279105.htm,"
无良丈夫强奸16岁小姨子 伤心妻子起诉离婚-新华网
 无良丈夫强奸16岁小姨子 伤心妻子起诉离婚---丈夫通过言语威胁、恐吓的手段强行与小姨子发生了性关系，妻子在盛怒和伤心之下要求与丈夫离婚。几天前，湘潭县法院花石法庭干警奔赴株洲茶陵监狱，调解了一起特殊的离婚案件。",0.0
21,http://news.cqnews.net/html/2015-09/12/content_35239545_3.htm,"
人尸交媾娶处女为耻 揭秘变态至极性习俗
-新闻频道-华龙网 当地女孩刚进入青少年时期时，她们的父亲就会为她们建造“性爱小屋”，方便她们与男孩约会过夜。",0.0
22,http://www.365yg.com/group/6471424140858360333/,阳光宽频网,100.0
23,http://news.xinhuanet.com/video/sjxw/2017-09/18/c_129706349.htm,"
“网红店”前排大队，真的只是为了吃？-新华网
 “网红店”前排大队，真的只是为了吃？---为了吃，你愿意排队等多久？继排队3个小时才能买到的奶茶后，某蛋糕店甚至因排队者过多存在安全隐患，而一度被叫停。排队这件事，似乎越来越让人看不懂了。",100.0
24,http://news.southcn.com/china/content/2017-10/12/content_178085445.htm,"
隔空点餐、刷脸开房、一键测DNA…这个大会吸睛无数
_中国新闻
_南方网 11日，观众在2017杭州·云栖大会的蚂蚁金服展厅体验“未来智能餐厅”的自助点餐服务。本次云栖展示了一场盛况空前的未来生活秀，覆盖衣食住行等二十大生活场景。记者探营还发现，在智慧酒店，用户只要有支付宝即可刷脸入住，还能在退房、结账、开票各个环节享受到便捷的自助服务。
",0.0
25,http://www.53shop.com/pp_news47980.html,微信赌博群玩法揭秘：一国企员工半年输掉60万_53货源网 近日，微信赌博群曝光，有消息称该种赌博方式是从2015年下半年开始的，下卖弄一起看下微信赌博群玩法揭秘，一国企员工半年输掉60万。5月某天的凌晨4点，薛绍布满血 货源网向您推荐本文：微信赌博群玩法揭秘：一国企员工半年输掉60万,0.0
26,http://www.newsmth.net/nForum/#!article/TVShow/1320692,水木社区-源于清华的高知社群 源于清华的高知社群，象牙塔通向社会的桥梁,100.0
27,http://3dp.zol.com.cn/slide/659/6590187_1.html#p=4,【高清图】成人这样玩过家家！3D打印代尔夫特房屋-3D打印频道 【中关村在线】为您精选11张高清图片，包括局部细节图、拍照效果图、界面图、整体外观图等海量高清美图供您欣赏，链接更多点击中关村在线！,0.0
28,https://www.douban.com/group/topic/106575374/,"
    只买书不读书是一种病
",100.0
29,https://www.bilibili.com/video/av7798409/,【台庆】【梅艳芳】【周星驰】【郑秀文】【张学友】【刘德华】【beyond】1990TVB23周年《万千星辉贺台庆》_明星_娱乐_bilibili_哔哩哔哩 腿腿 0:22:00塔塔学友 三米出现 0:32:00周星驰吴孟达 0:52:00配音游戏 电视里有毛毛 吴镇宇等 1:04:00汪明荃 塔塔再次出现吼 1:15:00学友凹造型来了后面自己看啦 1:53:00林忆莲 1:58:00beyond 还有一些没说的自己发掘哈 ,100.0
30,http://world.huanqiu.com/exclusive/2014-09/5144598.html,日本AV女优登上泰国学校教材封面 迅速走红(图)_国际新闻_环球网 日本AV女优登上泰国学校教材封面。,0.0
31,http://insurance.hexun.com/2017-10-12/191179832.html,一日连发五张监管函 保监会严查险企内控问题-保险频道-和讯网 一日连发五张监管函 保监会严查险企内控问题-保险频道-和讯网,100.0
32,https://www.mi.com/mitv4/55/,小米电视4 55英寸 - 小米商城 做高性能的好电视，让你的娱乐体验更畅快。四核 64 位旗舰处理器，2GB+8GB大存储，反应更快，运行更快，看大片、玩游戏更流畅。,100.0
33,http://student.csdn.net/mcd/topic/833628/990533,经典面试题集锦话题-高校俱乐部 CSDN高校俱乐部（以下简称“俱乐部”）是由全球最大中文IT技术社区CSDN发起的，由全国各高校在校生代表自发加入的IT技术学习型组织,100.0
34,http://www.ci123.com/article.php/74433,"宝宝在幼儿园过的好吗？看这些表现就知道 - 家庭教育/育儿/儿童健康/饮食营养 - 育儿网 育儿网为父母提供怀孕分娩,胎教,育儿,保健,喂养,常见病护理,早教知识大容量的宝宝主页,育儿博客服务.还提供有声读物,儿歌,亲子游戏下载.为家长们提供了优秀全面的一站式育儿服务",100.0
35,http://www.cnblogs.com/coacaio/archive/2013/04/10/3012153.html,创业者必须明白做企业不是一次赌博 - 阳光天下 - 博客园,100.0
36,https://baobao.baidu.com/question/e22748f556cb15dbbac5f21f19c11e0a.html?fr=iks&word=%CF%CA%BB%A8%B1%FD%BA%C3%B3%D4%C2%F0&ie=gbk,鲜花饼好吃吗？在那买？_百度宝宝知道 我比较喜欢玫瑰花的鲜花饼，在奇彩滇品特产网就可以买的到。,100.0
37,http://www.newsmth.net/nForum/#!article/Food/1354754,水木社区-源于清华的高知社群 源于清华的高知社群，象牙塔通向社会的桥梁,100.0
38,http://news.ci123.com/article/111597.html,"
  少女遭继父强奸 其家人为阻报警竟劝和_育儿资讯 知人知面不知心，浙江泰顺人王女士万万没想到自己再婚的丈夫吴某竟然多次向未满14周岁的女儿伸出了魔爪。",0.0
39,https://www.douban.com/group/topic/108030012/,"
    快劝劝我！巨想烫野蛮生长的泰迪卷
",100.0
40,http://www.sznews.com/news/content/2016-06/20/content_13507330.htm,健康走起，听膳食专家说“小餐盘，大健康”！_商讯_深圳新闻网,100.0
41,http://365jia.cn/news/2017-10-13/ACD93D5A6C0BA240.html,"合肥地铁4号线开启车站主体结构施工 方兴大道站完成第一块底板浇筑__万家热线-安徽门户网站 10月9日,合肥轨道交通4号线土建1标方兴大道站迎来第一块底板混凝土浇筑,这是4号线自开工建设以来,全线首块底板浇筑。这也意味着4号线正式进入车站主体结构施工阶段。",100.0
42,http://news.xinhuanet.com/legal/2016-03/21/c_1118397429.htm,"
昆明警方破获微信红包赌博案-新华网
 昆明警方破获微信红包赌博案---昆明市西山公安分局治安大队２１日公布了刚刚破获的一起赌博案，抓获开设赌场犯罪嫌疑人３人、参赌违法人员１１人。",0.0
43,http://www.365yg.com/group/6466547237483708942/,阳光宽频网,100.0
44,http://club.kdnet.net/dispbbs.asp?boardid=1&id=11333821,小姐赤裸性服务 每单10元 [组图] 【猫眼看人】-凯迪社区 凯迪网络（www.kdnet.net），伴随中国互联网和网民共同成长，从中国第一代网络论坛发轫，凯迪以“客观、公正、理性、宽容”为宗旨，聚集了一千多万中高端注册用户，已发展成为中国最具代表性的互联网UGC （用户生成内容）平台之一，其中“猫眼看人”版块至今已连续十年在全国所有社区论坛版块中排名第一。凯迪网络全面启动新战略：专注于文化、财经、社会内容，面向互联网年轻一代打造新型服务。,0.0
45,http://cio.51cto.com/art/201710/553762.htm,【海外风向标】入职前做好这十件事，保证不用做“羞羞的CIO” - 51CTO.COM 过渡是特别困难的，因为业务管理者们期望新CIO能够快速的加入业务战略，然而，Kark指出，新的IT机构往往需要数月的时间才能真正的融入业务。而且，企业往往需要很长的时间才能填补空缺的CIO职位，以确保候选人适合公司文化。,0.0
46,http://www.hao123.com/video/news?http_src=http%3A%2F%2Fvd1.bdstatic.com%2Fmda-hi05tk8w54q6tujp%2Fmda-hi05tk8w54q6tujp.mp4&time=1506283582&provider=%E6%88%91%E4%B8%BA%E5%86%9B%E4%BA%8B%E7%8B%82&tag=junshi&ext_params=2_24_11_1711442018_751134632472945279_0&thumbnails=http%3A%2F%2Fvd1.bdstatic.com%2Fmda-hi05tk8w54q6tujp%2Fmda-hi05tk8w54q6tujp.jpg&read_num=1&duration=170&title=%E5%86%9B%E4%BA%8B%E7%9C%8B%E7%82%B9-%E5%A4%AA%E8%A1%8C%E4%BA%A4%E4%BB%98%E7%9A%84%E5%8F%91%E5%8A%A8%E6%9C%BA%E7%99%BE%E5%88%86%E7%99%BE%E6%9C%89%E4%BF%9D%E9%9A%9C%EF%BC%8C%E6%80%A7%E8%83%BD%E5%AE%89%E5%85%A8%E7%B3%BB%E6%95%B0%E8%BF%9E%E7%BE%8E%E5%9B%BD%E4%B9%9F%E6%97%A0%E6%B3%95%E8%B6%85%E8%B6%8A,视频资讯_hao123上网导航,100.0
47,http://www.360doc.com/content/07/0830/14/2311_705201.shtml,"
女大学生为挣钱当酒吧女 染上毒瘾后被包养
 女大学生为挣钱当酒吧女 染上毒瘾后被包养",0.0
48,http://my.tv.sohu.com/pl/9400119/93053708.shtml,【云南】实拍男子酒后大街上尿裤子 马路上全是尿-千里眼视频-搜狐视频 千里眼视频：凌晨1点多，有楚雄网友爆料：一名酒醉男子倒在行车道上，酒醉男子竟然小便失禁，穿着裤子现场尿了一地，丑态羞人。视频内还有人哈哈大笑以后用方言说：酒醉了！身旁有一辆自行车也倒在地上，自行车车头的方向是逆行的，现场已有交警和120医护人员赶到现场处置和救治。,0.0
49,http://www.toutiao.com/a6470758211619127821/,男人偷人最爱去的四个地方，女人不得不防 男人玩心很大，即便是最顾家的男人，其实内心也隐藏着小澎湃，只是他自己有着底线和原则。但是男人又是下半身思考问题的，很容易受荷尔蒙支配而做出不轨的事情。男人一旦逾越底线，就爱去这四个,0.0
50,http://sunnyting.blog.51cto.com/8814143/1558766,"插入排序 - sunnyting - 51CTO技术博客 直接插入排序有一个已经有序的数据序列，要求在这个已经排好的数据序列中插入一个数，但要求插入后此数据序列仍然有序，这个时候就要用到一种新的排序方法――插入排序法,插入排序的基本操作就是将一个数据插入到..",100.0
51,http://juqing.9duw.com/yiyuele/news/68826.html,"橘波留出道作品番号及作品封面,橘波留个人资料介绍[1]_九度网 橘波留，日本AV女优，E罩杯，橘波留24岁参加某著名的私立大学研究生院充满了女性的大家闺秀的情报。拥有美丽的脸，齐全的五官，在浑圆柔和的乳房E罩杯的，腿很长，修长身型苗条。橘波留最新作品番号包含等橘波留个人资料：中文名：橘波留职业：日本AV女优胸围：E罩杯地区：日本橘波留出道作品番号及封面如下：橘波...",0.0
52,https://www.oschina.net/code/snippet_2276973_44166,验证URL是否合法 - 开源中国社区,100.0
53,http://www.imooc.com/wenda/detail/344091,各位猿或者媛，一般几点睡啊。有时忍住头痛看java到很..._慕课猿问,100.0
54,http://stock.stockstar.com/SS2017093000000196.shtml,中集与中油海合作开拓可燃冰市场 基金抢四股_股票频道_证券之星 【证券之星编者按】上周API原油库存意外减少76.1万桶，预期增加229.6万桶；API汽油库存增加147万桶，前值为减少506.3万桶；API精炼油库存减少452.7万桶，前值为减少613.1万桶。,100.0
55,http://www.360doc.com/content/12/0311/19/8413713_193544783.shtml,"
ArtyA：用真实子弹打造腕表
 ArtyA：用真实子弹打造腕表",100.0
56,http://www.iqiyi.com/w_19rvk14a3x.html,喜欢性欲强的男朋友吗？美女的回答简直亮了，第五个回答不能不看！-搞笑-高清视频-爱奇艺  喜欢性欲强的男朋友吗？美女的回答简直亮了，第五个回答不能不看！是搞笑类高清视频，画面清晰，播放流畅，发布时间：2017-08-25。视频简介：喜欢性欲强的男朋友吗？美女的回答简直亮了，第五个回答不能不看！。,0.0
57,http://yq.voc.com.cn/article/201709/201709260852128748.html,中国安全吗？外国网友清一色地回答：当然了 - 今日头条 - 华声舆情 - 华声在线 中国安全吗？外国网友清一色地回答：当然了！,100.0
58,http://iask.sina.com.cn/b/6cdqibXliyl.html,潮州菜用料有什么特点？ - 爱问知识人 潮州菜用料有什么特点？：潮州菜用料广博，具有“三多”的特点，一是水产品多，二是素菜式样多，三是甜菜品种多。潮州菜在讲究色、味、香的同时，还有意在造型上追求赏心悦?  ,100.0
59,http://developer.51cto.com/art/201710/553636.htm,Java数据结构与算法解析(八)――伸展树 - 51CTO.COM 伸展树(Splay Tree)是特殊的二叉查找树。它的特殊是指，它除了本身是棵二叉查找树之外，它还具备一个特点: 当某个节点被访问时，伸展树会通过旋转使该节点成为树根。这样做的好处是，下次要访问该节点时，能够迅速的访问到该节点。,100.0
60,http://news.jstv.com/a/20171012/1507773602545.shtml,心痛！黄河水清了，但传来一个坏消息_荔枝网新闻 朱显谟先生毕生致力于黄土高原水土保持与生态建设研究与实践。,100.0
61,http://apt.feng.com/read-52d0e5e9319a39025e8b51b9.html,成人美体秀-生活应用-威锋源-威锋网-威锋网Cydia源 -全球最大的Cydia源中文分享平台  成人美体客户端主要有成人、美体瘦身、以及商场三大块，18岁以下勿下载，包括各种成人男女用器具、避孕物品，充气娃娃，各种国内外的各种性爱工具，使您的性福生活更加...,0.0
62,https://zhidao.baidu.com/question/574082446.html?fr=iks,如何给男朋友口交?_百度知道 如何给男朋友口交?　　最好的姿势是跪在伴侣两腿中间，从他阴茎的底部开始，而非从旁边或者顶部 注意嘴唇不要用力。让你的头做一种绕圈运动。当你来回绕圈时，他的阴茎便在你的口中左右翻转，触及不同的部位。留神你,0.0
63,http://www.chinaz.com/news/2016/0803/561103.shtml#g561103=1,CNNIC第38次报告:网民规模7.1亿 手机网民居多 - 站长之家,100.0
64,https://www.hjenglish.com/new/v15027858906095/,老外说话和你说英语的最大区别居然是……！_沪江英语学习网,100.0
65,http://www.360doc.com/content/17/0928/19/16677801_690925439.shtml,"
武功不行的宋朝，到底有什么好？皇帝叫外卖，中产满街走
 武功不行的宋朝，到底有什么好？皇帝叫外卖，中产满街走",100.0
66,http://shop.dangdang.com/16560,"芙瑞诺旗舰店-当当网 芙瑞诺旗舰店，在线销售芙瑞诺旗舰店品牌商品的参数、评论、价格、促销等信息,欢迎来当当网芙瑞诺旗舰店选购。",100.0
68,http://www.baike.com/wiki/%E5%9B%BD%E5%AE%B6%E9%87%8D%E7%82%B9%E4%BF%9D%E6%8A%A4%E9%87%8E%E7%94%9F%E5%8A%A8%E7%89%A9%E5%90%8D%E5%BD%95&prd=citiaorebang,"国家重点保护野生动物名录_互动百科
 国家重点保护野生动物名录-《国家重点保护野生动物名录》（以下简称《名录》），是最初由原林业部和农业部根据《中华人民共和国野生动物保护法》的相关规定，共同制定并发布的一份由国家重点保护的珍贵、濒危野生动物的名录。其中保护级别分为",100.0
69,http://iask.sina.com.cn/b/2664015.html,为什么第一次性交插不进去？好象被顶住了，很痛，是插入阴道口吗？正? - 爱问知识人 为什么第一次性交插不进去？好象被顶住了，很痛，是插入阴道口吗？正常阴道口有多大啊？是我的阴道口太小所以很难插进去吗？他要很用力才能插进吗？可是那种痛怎样知道是忍?  ,0.0
71,http://news.hexun.com/2015-11-19/180672991.html,警方迅速制止一宗械斗-新闻频道-和讯网 警方迅速制止一宗械斗-新闻频道-和讯网,0.0
72,http://www.zcool.com.cn/work/ZMjQyNTE2NzI=.html,"滴滴2018校招部分物料|网页|移动端网页|口什子
        - 原创作品 - 站酷 (ZCOOL) 滴滴2018校招部分物料,网页,移动端网页,口什子,原创作品 站酷网,中国人气设计师互动平台。",100.0
73,http://club.kdnet.net/dispbbs.asp?id=12450321&boardid=1,发生交通事故谁负全责？9组动图讲明白 【猫眼看人】-凯迪社区 凯迪网络（www.kdnet.net），伴随中国互联网和网民共同成长，从中国第一代网络论坛发轫，凯迪以“客观、公正、理性、宽容”为宗旨，聚集了一千多万中高端注册用户，已发展成为中国最具代表性的互联网UGC （用户生成内容）平台之一，其中“猫眼看人”版块至今已连续十年在全国所有社区论坛版块中排名第一。凯迪网络全面启动新战略：专注于文化、财经、社会内容，面向互联网年轻一代打造新型服务。,100.0
74,http://bbs.51cto.com/thread-541091-1.html,"这个黄段子，太经典了 ! - 挨踢生活 -  51CTO技术论坛_中国领先的IT技术社区  命运就像强奸，你反抗不了就要学会享受. 

工作就像轮奸，,你不行了别人就上. 

生活就像自慰，,什么都得靠自己双手 

学习就像嫖娼，出完钱后又出力 

工资就像例假 ...  51CTO技术论坛_中国领先的IT技术社区",0.0
75,http://www.newsmth.net/nForum/#!board/DSLR,水木社区-源于清华的高知社群 源于清华的高知社群，象牙塔通向社会的桥梁,100.0
77,http://society.firefox.sina.com/17/0307/17/C4Q531KWU0N8LOIF.html,“最美小三”洗白当网红 被原配暴打系自导自演 _ 新浪社会 _ 火狐中文网,0.0
78,http://v.pptv.com/show/u2Ne3UWrG1m8OqI.html?rcc_src=www_index,503 - 非常抱歉，您访问的页面不存在        -PP视频一起玩出精彩 - 原聚力视频、PPTV聚力,100.0
79,http://www.gzmama.com/thread-3975281-1-1.html,八卦人家的狗血婚外情。男人真是偷吃惯了就会上瘾。 - 情感.婚姻.家庭 -  广州妈妈论坛   八卦人家的狗血婚外情。男人真是偷吃惯了就会上瘾。 - 情感.婚姻.家庭 -  广州妈妈论坛,0.0
80,http://edu.csdn.net/combo/detail/326?utm_source=home1,"SQL Server2016基础查询、高级查询及数据库开发 - CSDN学院 - 在线学习教程 - 会员免费 本套餐包含3个课程，分别是：
SQL Server 2016入门视频教程 （基础操作与查询）
SQL Server 2016入门视频教程(高级查询)
SQL Server 2016入门视频教程(数据库开发)",100.0
81,https://bj.fang.anjuke.com/loupan/415017.html?ifx=p3013a0c14r0m414744&from=,首开国风尚樾，北京首开国风尚樾房价，楼盘户型，周边配套，交通地图，南湖南路 - 安居客 安居客为您提供北京首开国风尚樾楼盘详情信息，首开国风尚樾房价走势，首开国风尚樾户型图，首开国风尚樾周边配套，了解更多该楼盘信息，就上安居客。,100.0
82,http://news.china.com/international/1000/20170703/30892300.html,美国华盛顿州火车出轨，险些跌进湖里_新闻频道_中华网 美国有线电视新闻网(CNN)7月3日消息，美国铁路公司的一列火车当地时间7月2日在华盛顿州出轨。CNN报道截图当地官员称，出轨车厢共有四节，造成一些人员轻伤，目前尚无重伤报告，并无车厢翻入铁轨边的湖中。事发当时，这列火车上共有250名乘客。,0.0
84,http://nk.39.net/a/170810/5610145.html,男性自慰会引起早泄吗？_39健康网_男科,0.0
85,http://baike.leju.com/show-687572.html#wt_source=pc_sy_ljyx_fcbk,提前还款未必省钱 这些买房误区得了解-房产百科-乐居 房子对于中国人来说有着特殊的意义，不少家庭将其视为最重要的资产，在房价高昂的今天，大家更是每一步都战战兢兢。在买房过程中，很多人容易陷入不同的＂中国式＂误区，那么你对此又足够了解吗？忽视政策房价的跌涨...,100.0
86,https://market.douban.com/item/207849/?r=6&index=8&p=items_1&category=index,每一个不曾起舞的日子，都是对生命的辜负 - 范斯蒂克,100.0
87,http://www.huodongxing.com/event/8404605330500?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e5%88%97%e8%a1%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,"【零基础】小香风无袖羊毛粗纺毛边裙，随性百搭_精彩城市生活，尽在活动行！！ ""生活,免费,活动,沙龙,课程,时尚""活动""【零基础】小香风无袖羊毛粗纺毛边裙，随性百搭""开始结束时间、地址、活动地图、票价、票务说明、报名参加、主办方、照片、讨论、活动海报等",100.0
88,http://mini.eastday.com/a/170827065546981.html?xx=1,女辅警拍大尺度照被辞退 网友：这也叫大尺度？_社会频道_东方头条 【女辅警拍大尺度照被辞退 网友：这也叫大尺度？】丹东市公安局振兴分局一女辅警，在微博晒出大尺度不雅照，照片中女子上身穿着警服，下身着平角短裤。有网友认为这样的不合适要求其单位进行处理，也有网友称：这也叫大尺度？目前该女子已被辞退。各位,0.0
89,https://www.douban.com/group/topic/29249214/,"
    关于下限的问题···开个话题吧！
",100.0
90,https://www.bilibili.com/video/av14767018/,【防弹少女】柬埔寨帅气妹纸Jannie翻跳BTS防弹少年团新歌MIC DROP（DANCE COVER）_三次元舞蹈_舞蹈_bilibili_哔哩哔哩 https://www.youtube.com/watch?v=g8of8pvXXrI 创作类型: 翻跳 舞者: Jannie Jeon 歌曲名: MIC DROP 歌曲出处: BTS防弹少年团,0.0
91,http://www.docin.com/p-545480310.html,软件工程课程设计--电子相册管理系统 - 豆丁网 软件工程课程设计--电子相册管理系统,100.0
92,http://tj.focus.cn/daogou/11661545.html,名企盘扎推西青张家窝 2盘将推新热度不减-楼盘导购-天津搜狐焦点网 楼市逐渐趋于平稳以后，小编发现，新盘入市量也开始降下来了，然而，西青的有一个版块，土地不断增加，名企盘扎堆，而且即将有盘要推新，这就是张家窝版块，是什么让这个原本定位的刚需版块火了呢，随小编一起来看下吧。,100.0
93,http://tv.sohu.com/20160624/n456081546.shtml,"00后直播炫富大骂“穷逼们” 网友发怒“赶紧滚回家吃翔” - 搜狐视频 00后直播炫富大骂“穷逼们” 网友发怒“赶紧滚回家吃翔”,00后直播炫富大骂“穷逼们” 网友发怒“赶紧滚回家吃翔”在线观看",0.0
94,http://v.youku.com/v_show/id_XMzA2NDk1NjU2MA==.html,黄晓明夫妇关爱空巢老人 送999元红包 171004—在线播放—《全娱乐早扒点 2017 10月》—综艺—优酷网，视频高清在线观看 全娱乐早扒点 2017 10月 《全娱乐早扒点》是互联网首档日播娱乐资讯节目，包括每周一至周五早上八点重磅上线的《全娱乐早扒点》和全年无休、时刻带来的海量全球各地实拍猛料。《全娱乐早扒点》强调...,0.0
96,http://stock.jrj.com.cn/2017/09/29144823188828.shtml,深圳地铁浮盈近200亿元成大赢家 入股万科获国资委奖励-股票频道-金融界 9月28日，网上流传一份文件，是深圳市国资委关于对地铁集团入股万科项目予以资本运作奖励的通知。通知显示，深圳国资委决定对深地铁董事长林茂德予以100万元资本运作奖励，同时对深地铁财务总监陈贤军予以特殊贡献奖励。实际上，成为万科第一大股东的深地铁已成最大赢家，而获得国资委奖励也反映了对深地铁入股万科的认同。,100.0
97,http://henan.youth.cn/rdjj/201709/t20170922_10762388.htm,,-99.0
98,http://www.zcool.com.cn/work/ZMjQxOTA4Njg=.html,"咪咕爱看 Migu Aikan Video|UI|APP界面|SumanX
        - 原创作品 - 站酷 (ZCOOL) 咪咕爱看 Migu Aikan Video,UI,APP界面,SumanX,原创作品 站酷网,中国人气设计师互动平台。",100.0
99,https://s.taobao.com/list?spm=a21bo.50862.201883-item-1016.2.386c8b98iP2sex&q=%E7%BA%B8%E7%9A%AE%E5%B7%B4%E6%97%A6%E6%9C%A8&source=tesechina&oeid=241000&nocombo=true&vertical_valid=false&cd=false,纸皮巴旦木_淘宝搜索 淘宝搜索是最智能的商品搜索引擎，通过大数据的运营，准确的理解商品与用户，提供精准的个性化搜索体验。,100.0
67,http://www.fanhome.org/fanhao/DDT-469.htm,RequestError,0.0
70,http://cpu.baidu.com/pc/1022/1045726/detail/3450003615933318/news?position_id=1&blockId=3325&foward=detail,RequestError,100.0
76,http://www.cnkang.com/sex/view/5038611.html,PostbackError,0.0
83,http://www.123soav.com/tc/,PostbackError,0.0
95,http://tech.china.com/news/11146418/20150713/20004469.html,RequestError,100.0
