url_index,url,title,label
21,http://www.bjmama.com/thread-4028131-1-1.html,妈网达人微课 | 资深HR告诉你：生孩子你最少能休多少天？问题已汇总，答案逐步更新ing - 怀孕妈妈 -  北京妈妈网  ,100.0
22,http://bbs.xiaomi.cn/t-13773563,【有了它们，你的手机从此如丝般顺滑！】省电妙招应用合集 - 小米社区官方论坛,100.0
23,http://www.iqiyi.com/v_19rr9w1cx0.html,婚姻破坏者_20161223期-实拍小三当众被扒衣画面尴尬不能看-生活-高清正版视频–爱奇艺,0.0
24,https://v.qq.com/x/cover/wi8e2p5kirdaf3j/n0522bogz8s.html,《战狼2》开战预告 吴京与《美队》反派徒手格斗_战狼2_电影_高清1080P在线观看_腾讯视频,100.0
25,http://jiangxi.jxnews.com.cn/system/2017/10/13/016461932.shtml,海昏侯国遗址公园四大项目招商-江西新闻网-中国江西网首页,100.0
26,http://www.toutiao.com/a6471377461132132877/,丁彦雨航谈加盟NBA：未来或签10天短合同,100.0
27,http://v.youku.com/v_show/id_XNzkyNzkzNzEy.html?spm=a2hww.20027244.m_250052.5~5!2~5~5!3~5~5~A,拉里莱斯格:重新审视混搭文化—在线播放—《TED演讲集:地球村》—教育—优酷网，视频高清在线观看,100.0
28,http://v.youku.com/v_show/id_XMjcwNzgwNDE5Mg==.html,实拍小三被捉奸遭彪悍原配暴揍猛抽脸部数十下_标清—在线播放—优酷网，视频高清在线观看,0.0
29,https://movie.douban.com/subject/25812712/?from=showing,"
        神偷奶爸3 (豆瓣)
",100.0
30,http://biz.jrj.com.cn/2017/09/29171923189827.shtml,一嗨租车与大众汽车集团（中国）推进中国高端按需出行-商业频道-金融界,100.0
31,http://yq.voc.com.cn/article/201709/201709291046124808.html,国产手机抱团逆袭 有望获得更多中高端市场份额 - 今日头条 - 华声舆情 - 华声在线,100.0
32,http://www.jinlila.com/shehuiretu/28915.html,爷爷和孙女私下的激情 爷爷和孙女练书法不堪画_社会热图_诱舞坊,0.0
33,http://mini.eastday.com/a/160323203856507.html?btype=detail&subtype=xbjx&idx=4&ishot=0&xx=1,女友在嘿嘿时说过那些奇葩话？_笑话频道_东方头条,0.0
34,http://hn.rednet.cn/c/2017/09/29/4439364.htm,李微微：保持正确的政治方向 推动政协工作创新发展_湖南频道_红网,100.0
35,https://zhidao.baidu.com/question/1173995480693668499.html,新街口组合的自杀日记的歌词_百度知道,0.0
36,https://www.bilibili.com/video/av10875423/,【妹控药丸】德国骨科：这有个妹控搞事情，非要妹妹再哄他一次！_鬼畜调教_鬼畜_bilibili_哔哩哔哩,0.0
37,http://blog.sina.com.cn/s/blog_15e289f770102x53a.html,没想到公司美女同事是如此的开放饥渴_刘书豪hao_新浪博客,0.0
38,http://www.4399.com/special/194.htm,"巧虎小游戏,巧虎小游戏大全,巧虎乐智小天地,4399小游戏",100.0
39,http://www.v1.cn/video/14668364.shtml,窦唯新歌曝光 多年后再度开唱引回忆-第一视频,100.0
40,http://www.sf-express.com/cn/sc/case_share/detail/Release-of-New-iPhone-SF-Provides-You-with-Escort/,案例详情 ,100.0
41,http://www.babytree.com/community/club201306/topic_14106979.html,安全座椅_到底哪个才是最安全的？大家都买什么牌子的了？本人之_宝宝树,100.0
42,http://pinglun.eastday.com/p/20170925/u1ai10881039.html,"“机器换人”时代急需“人的转型”-转型,高层次,技术革命,新技术,机器,技能,中国,产能,研究科,创新,-东方评论-东方网",100.0
43,http://www.baike.com/wiki/%E8%8B%B1%E8%8D%B7%E6%88%98%E4%BA%89,"英荷战争_互动百科
",100.0
44,http://bbs.tianya.cn/post-170-866482-1.shtml,别人加班你却能划水了！Excel偷懒神技不试试吗(转载)_工薪一族_天涯论坛_天涯社区,100.0
46,http://bbs.xiaomi.cn/t-13786404,小米入选商务部“中国之造”！ - 小米社区官方论坛,100.0
47,http://photo.39.net/A/20120924/TK1500081466.html,超酷的婴儿表情                       _39健康网_图片中心,100.0
48,http://blog.sina.com.cn/s/blog_4c09303601015w77.html,惨无人道的“石刑”_逐日追风_新浪博客,0.0
49,http://www.docin.com/p-1590726148.html,伟大的牧神与赤裸的春天——论普里什文的生态文学与思想矛盾 - 豆丁网,100.0
50,https://www.bilibili.com/video/av12145369/,［冷制洗发皂］超简单的手工皂DIY，给你一个爱上洗头的薄荷味夏天！_手工_生活_bilibili_哔哩哔哩,100.0
51,http://tudi.leju.com/1020027.html#wt_source=pc_sy_ljzx_tudi,京土整储挂(石）[2017]083号 北京市石景山区五里坨建设组团二1601-053地块等F3其他类多功能用地、R2二类居住用地、A334基础教育用地招拍挂-乐居土地,100.0
52,http://bj.58.com/ershouche/31463611386827x.shtml?page_id=501&slot_id=31&typos=advert_jingxuan_Info_l1&comefrom=WBERSHOUCHE_119_448533104&infotype=advertjx_2&xyTest=D&iuType=advertjx_2&PGTID=0d3036e3-0000-1e1a-5683-f3374e88613b&ClickID=31,【北京 二手车市场|北京 二手车交易市场】 - 北京58同城,100.0
53,http://news.china.com/domesticgd/10000159/20170924/31508563.html,【砥砺奋进的五年】中国奶业 漂亮翻身_新闻频道_中华网,100.0
54,https://www.zhihu.com/question/65047337/answer/233995110,FMC与蔚来谁更可能成为国内高档电动车的领军品牌？ - 知乎,100.0
55,http://www.lc123.net/xw/rd/2017-10-08/814160.html,女生勾引男友好友疯狂啪啪啪 事后发性爱视频给别的男生  - 法律法规网,0.0
56,http://www.sznews.com/photo/content/2016-01/15/content_12738216.htm, 23岁写真模特兼职网络主播 直播游戏花样多(组图)_图片视觉_深圳新闻网,0.0
57,http://money.163.com/17/0930/07/CVIK562C002580SJ.html,房企掌门热议企业家精神 孙宏斌朋友圈点赞王健林_网易财经,100.0
58,https://www.icolor.com.cn/meitu/content/picture?code=I201709060100&pictureIdTrackCode=I201709060100,"
		【立邦梦想改造家第四季】iColor设计名家史南桥·小丁当的魔法之家-iColor装修网",100.0
59,https://v.qq.com/x/page/m0553ehlmpn.html,那条视频不见了-腾讯视频,100.0
60,http://news.iciba.com/study/bilingual/1576634.shtml,你知道吗？这九件东西都是女性发明的 - 英语点津 - 英语学习站_爱词霸,100.0
61,https://zhidao.baidu.com/question/161850610.html?fr=qrl&index=0&qbl=topic_question_0,大学女生渴望性生活么？_百度知道,0.0
62,http://js.news.163.com/photoview/75I90424/13214.html#p=CS18M2K975I90424NOS,南通一足疗店半夜发生斗殴事件 鲜血满地_网易江苏本地,0.0
63,http://tech.firefox.sina.com/17/1012/16/Z75UWNDES4G8MC6O.html,苹果CEO库克：加盟苹果是人生中最重要决定之一 _ 新浪科技 _ 火狐中文网,100.0
64,http://www.365yg.com/group/6471412225448870413/,阳光宽频网,100.0
66,http://www.cclycs.com/a222351.html,狂野的非洲，一生值得去几次的旅行-露鼎季,100.0
67,http://365jia.cn/news/images/2017-10-12/80647A96C6887078.html,阳澄湖60岁捆蟹工一天捆蟹3000只 月入上万元（组图）-图片频道-万家热线-安徽门户网站,100.0
68,http://ent.sina.com.cn/w/2017-09-25/doc-ifymesii5370368.shtml,又撒狗粮！孙怡深夜晒女儿小手照与董子健秀恩爱|孙怡|董子健|恩爱_新浪娱乐_新浪网,100.0
69,https://book.douban.com/subject/1043485/discussion/49745869/,"
    假如你生活在那个年代，犯了大罪，檀香刑和凌迟必须选一样的话你选哪个？
",100.0
70,http://bj.jiwu.com/detail/145179.html,【亦庄·金茂悦楼盘信息】北京亦庄·金茂悦开盘、楼盘简介、项目介绍-北京吉屋网,100.0
71,http://mini.eastday.com/a/170827172148807.html,国民品牌推出这款灵活迷你车，这下买奔驰smart的要后悔了_汽车频道_东方头条,100.0
72,http://yuqing.dbw.cn/system/2017/10/11/001228849.shtml,请人扔沙发花200元？为消费过剩买单的时代来了-东北网舆情频道-东北网,100.0
74,http://www.huabian.com/baoliao/20151127/125056.html?src=page_gd2,赵忠祥被曝性丑闻不忍直视 生性风流地下情人多,0.0
75,http://golf.sina.com.cn/,新浪高尔夫频道_新浪网,100.0
76,http://bq.society.ynet.com/3.1/1701/06/12235552_10.html,中学生网吧械斗砍刀铁棒齐上阵 围观群众瑟瑟发抖_BQ,100.0
77,http://news.cqnews.net/html/2015-07/11/content_34723147.htm,"
恐怖！盘点古代女囚犯遭受的变态酷刑
-新闻频道-华龙网",0.0
78,http://mini.eastday.com/a/170825154158509.html?xx=1,和女同事出差 晚上非要开一间房_笑话频道_东方头条,0.0
79,http://www.jinlila.com/shehuiretu/28916_14.html,学生门事件 90后学生路边嘿咻被偷拍(14)_社会热图_诱舞坊,0.0
80,http://auto.sina.com.cn/newcar/x/2017-09-21/detail-ifykywuc8898414.shtml,2018款宝马3系上市 售28.80-48.69万元-新浪汽车,100.0
81,http://www.360doc.com/content/14/0206/23/4800946_350196714.shtml,"
洛阳水席全解析，每道菜都是传说
",100.0
82,https://hz.lianjia.com/zufang/103101745209.html,精装修三房，干净清爽，随时看房，拎包入住。租房|房屋出租(杭州链家网),100.0
83,http://v.youku.com/v_show/id_XMzA4MDAxODMwMA==.html,司机扶拄拐乘客 全车人耐心等95秒—在线播放—《今天 你该知道的事》—资讯—优酷网，视频高清在线观看,100.0
84,http://www.newsmth.net/nForum/#!article/Divorce/1003386,水木社区-源于清华的高知社群,100.0
85,http://www.toutiao.com/a6470181626767737102/,人类可能达到第三宇宙速度飞出太阳系吗？,100.0
86,http://tech.feng.com/2017-10-12/Has-the-Antarctic-once-again-found-ice-to-be-linked-to-global-warming_692492.shtml,"南极再次发现冰间湖 会与全球变暖有关吗 科技,南极 锋科技,不一样的科技新闻_威锋网",100.0
87,http://www.iqiyi.com/v_19rr7ord48.html,土豆君水彩手绘_20170721期-夏日炎炎，来一杯青柠茶解解暑吧-生活-高清正版视频–爱奇艺,100.0
88,http://tj.focus.cn/loupan/20024479.html,联发红郡_天津联发红郡详情-天津搜狐焦点网,100.0
89,http://tj.focus.cn/loupan/20024479/lpdt1177639.html,[联发红郡]洋房34号楼已加推_联发红郡动态信息-天津搜狐焦点网,100.0
90,http://v.youku.com/v_show/id_XNjAxNzA0MzA4.html,"实拍为了争抢停车位引发的群体械斗,火爆的战斗民族啊！—在线播放—优酷网，视频高清在线观看",100.0
91,http://www.huawei.com/cn/publications/winwin-magazine/28/operators-and-electric-power-companies-meet,"
	资源共享，合作大于竞争 - 华为出版物
",100.0
92,http://www.v1.cn/video/14668376.shtml,大美看北京！一城三带 壮美画卷-第一视频,100.0
93,http://www.cnblogs.com/renfanzi/p/7474188.html,C艹重复输入小方法，for循环+while - 我当道士那儿些年 - 博客园,100.0
94,http://shouyou.3dmgame.com/news/17302.html,毒品“浴盐”吸食者惊现巴西街头 和游戏里丧尸没区别_3DM手游,0.0
95,http://jandan.net/2017/10/12/reverse-blindness.html,"
新发现：一种能够逆转失明的方法",100.0
96,http://gold.hexun.com/2017-10-12/191181572.html,四季度实物需求回暖将提振金价-黄金频道-和讯网,100.0
98,https://movie.douban.com/subject/1292722/,"
        泰坦尼克号 (豆瓣)
",100.0
9,http://www.360doc.com/content/07/0524/10/6328_517797.shtml,PostbackError,0.0
45,http://www.chinaz.com/vr/2017/0118/646168.shtml,PostbackError,50.0
65,http://www.ccidnet.com/2016/0805/10166732.shtml,RequestError,100.0
73,http://www.qianqu.cc/life/85264.html,RequestError,50.0
97,http://auto.caijing.com.cn/2017/0925/4336515.shtml,RequestError,100.0
99,https://v.qq.com/x/page/v05520dmt1q.html,RequestError,0.0
